tweet.id,tweet.created_at,tweet.text,tweet.user.name,tweet.user.screen_name,tweet.user.location,tweet.user.id,tweet.user.followers_count,tweet.user.friends_count,tweet.user.favourites_count,tweet.user.description
1257496127726923781,2020-05-05 02:23:34,Out here working y’all! Beautiful drive down Collins AV! #MiamiBeach #COVID https://t.co/TwWirWrLWv,RJ Mr No Nonsense,RJTheRealOne,Miami,3462193277,2166,2823,49143,Im a child of the Baroque!
1257496121422696449,2020-05-05 02:23:33,"RT @RepCohen: Trump knows that under oath #DrAnthonyFauci and Dr.Birks will tell truth and,ipso facto, contradict #TrumpOwnsEveryDeath No r…",CaroleJMcCoyArtist🎨,CJtheFineArtist,"Los Angeles, CA",37438284,6265,6094,115125,#Artist Carole J. McCoy🎨 Painter Sculptor #IAWriting #Artivist in#IPaintMeAWorld Beautifully for You&Me Colorfully As #Art 🌎 #SupportLivingArtist @ArTallks
1257496117832376320,2020-05-05 02:23:32,"RT @4USAFreedom: Are the @TheDemocrats &amp; @GOP working together to undermine freedom, liberty and justice in America, using #COVID as the “P…",Jude 🇺🇸❤️🇺🇸 ✊🗽I STAND WITH TRUMP🗽,yojudenz,New Zealand  paper.li/JUDENZ ,1424605753,28231,30281,232409,Kiwi Deplorable who loves & respects America. #MAGA #AmericaWorksTogether #BlueLivesMatter #VETERANS #LiberateGenFlynn #Trump2020Landslide #NRA #MILITARY #MAWA
1257496104955973633,2020-05-05 02:23:29,@Samooner @RobertAlai Why not should it be ?? You one of them folks who doesn’t want one voice in #Africa the herb… https://t.co/1zXJ0gB8ZP,Chris Ismail ☯️,lytw8t,Where sun always shines,31362046,683,686,13383,#Vegetarian.. Muslim #PanAfrican #Stoic May 19th
1257496103043371015,2020-05-05 02:23:28,RT @iSinghVikash: While other states are working 24*7 to reduce #Covid-19 .  Mahamahim @ArvindKejriwal ji is busy in opening of Liquor shop…,Manish Gupta,manishdce86,"New York, USA",823508420,514,2004,105702,"Nation first| Business Analyst, NYC| Modi fan"
1257496066498363398,2020-05-05 02:23:20,@peterdaou I’m okay. I work at one of the major hospitals in St. Louis and I learned I might be getting furloughed. #COVID,Chris Brown,bluape_cb,,1160521334,27,108,589,Young. Black. Liberal. Educated. Graphic Design. Cook. Loving son & uncle. host of Just Add Water podcast
1257496062534709250,2020-05-05 02:23:19,"RT @ucsfccm: “​@UCSF_CCM / UCSF Critical Care Medicine faculty Drs. Maya Kotas, Michael Peters, and Michelle Yu send a ‘thumbs up’ from #NY…",Elle,Operafirst,,3084945857,913,175,58456,
1257496027839389697,2020-05-05 02:23:10,RT @CROWRDREAM: Increase concern for disabled to #COVID-19 vulnerability as more than 100 people at the Denton State Supported Living Cente…,Kathleen Marriott,KathleenMarrio4,Ancestral Land of the Tualitin,1130688711820079106,195,211,22736,"Mother, retired from 30+ years in MH,  Addictions and Crisis work. Enjoying life and connection with nature, people, my spirit."
1257496009929895936,2020-05-05 02:23:06,"RT @Aaron_Derfel: 17) On Monday night, a 5th health worker to date died in Quebec, a 33-year-old Drummondville woman who provided home care…",Martin,Martin_02,Québec,68272579,707,2108,1922,
1257496008746991616,2020-05-05 02:23:06,RT @theOFDA: NEW FACT SHEET: In #Somalia @USAID is working w/ partners and local officials to respond to humanitarian needs stemming from #…,adan Farah,farahAdanMohume,Nairobi ,432458084,258,2380,362,"Country Humanitarian manager at Save the Children international Somalia. humanitarian and Development practitioner, views are my own."
1257495989465878531,2020-05-05 02:23:01,We love our #teachers who allow the #DREAM to live each and every day #THANK YOU @wearedream @richberlin… https://t.co/xDCuoJMume,Dr Joan Fallon,CuremarkCEO,"Rye Brook, NY",2834756998,13116,8894,27445,"CEO/Founder @Curemark a biopharmaceutical company Distinguished Fellow ATHENA @BarnardCollege, Trustee @FandMCollege, @Pratt @WeAreDream @SpringboardEnt @VRL"
1257495964824342528,2020-05-05 02:22:55,"RT @drkerrynphelps: In case you were wondering why doctors worry that  #covid 19 🦠 restrictions on schools, universities, events and border…",💧🌏🏳️‍🌈Jenny Frecklington-Jones; #HowDareYou🖕,JonesHowdareyou,"Ngarabal land, Australia",198296897,10016,10962,289595,Conventionality is not morality; self-righteousness is not religion. To attack the first is not to assail the last. Charlotte Brontë 1847
1257495945731731459,2020-05-05 02:22:51,"RT @DrRandyFriese: Downward trajectory of +tests?? With 1,000 new cases this weekend? That’s a 14% increase in 48hrs. If that’s downward we…",Ginger Beard King 🏳️‍🌈,gingerbeardking,"Arizona, USA",3277861764,211,1992,11742,"I am me, no excuses, no regrets, simply me."
1257495937959813120,2020-05-05 02:22:49,RT @michaeldickson: BREAKING: The Israel Institute for Biological Research (IIBR) has completed the development phase of a #COVID-19 breakt…,🖖,oldyishuv,,61933330,265,2593,68724,
1257495874713849856,2020-05-05 02:22:34,RT @GautamGada1: After watching long queues for #liqour I understood now I am in a wrong business.  Retweet  #LiquorShops #liquor #LiquorFr…,🇮🇳 Kumar Trasula 🇮🇳,TrasulaKumar,"Navi Mumbai, India",2787849464,84,997,3921,"Follow Technology, Proj-Prog Mgmt, Banking, Entrepreneurship. Spirituality, Law of attraction, Global issues. Love Music,Travel, Long drives, Nature, Cricket"
1257495866295926785,2020-05-05 02:22:32,"RT @FarukFirat1987: Happened in #California, #USA.  What is it? What is going in the sky?  #COVIDー19 #coronavirus #Covid_19 #UFO #ufo2020 #…",#StayHome,NaattuVarthakal,കേരളം,952247125185720320,1412,2475,498,നിങ്ങളറിയാൻ ആഗ്രഹിക്കുന്ന വാർത്തകൾ news news news and trends
1257495849409474560,2020-05-05 02:22:28,"RT @WesternRly: Train to home amidst all precautions against #COVID, Railway staff waves to 1200 passengers of #ShramikSpecial which left S…",Rajesh gurwani,Rajesh23gurwani,,299496151,20,132,301,
1257495811451125760,2020-05-05 02:22:19,"RT @FarukFirat1987: Happened in #California, #USA.  What is it? What is going in the sky?  #COVIDー19 #coronavirus #Covid_19 #UFO #ufo2020 #…",srb news,srbnews0,europe,879229057786933248,2880,3630,18763,Our job is to tell the truth and just the truth. Join us ! For more true BREAKING NEWS updates folow@srbnews0. https://t.co/rwLzWU7iQX
1257495809786023939,2020-05-05 02:22:18,"RT @Project_Veritas: “They’re writing #COVID on all the death certificates. Whether they had a positive test, whether they didn’t.” - Micha…",P. Horn CULT45,phorn37566672,USA,1177010992380862466,877,721,39040,Maga//trumpcult/Jesusfollower/NATIONALIST/Prolifeactivist/gunowner
1257495804417208320,2020-05-05 02:22:17,.#pharmaceuticals #COVID-19 New trial gives 75 coronavirus patients experimental HIV &amp; cancer drug this month. It w… https://t.co/os84gYdKhE,Human Sentience Project LLC,AstronomyPlays,"Tucson AZ, and Purcellville VA",907265922590756864,70,58,37,"#MargaretBooneRappaport & @CJCorbally SJ now finishing their next book: TALKING REAL; Teaching from the Science and Religion Dialogue. Below, link to last book"
1257495801619775489,2020-05-05 02:22:16,RT @evansmakori921: #MintoBwaKire with me Evans Makori on 101.7 and 91.7 Minto Fm. Tuesday Edition. #covid-19 #staysafe @evansmakori921 @mi…,Joshuaonsongo@16,Joshuao34959184,,1224623104485396480,536,535,3216,
1257495799455461377,2020-05-05 02:22:16,"RT @SaraCarterDC: So if you don’t do exactly as we say in #Chicago and #StayHome you will ‘go to jail, period’ and we will treat you like a…",Momoffour,eri_mk66,,2863821045,725,106,226119,
1257495789988790272,2020-05-05 02:22:14,"RT @AlexBerenson: British data on the first 12,000+ UK #COVID deaths, per the @mailonline: ZERO under 15, 28 under 30, 286 under 50 (UK has…",LJ,Ljtcu,,871979430,778,403,163335,Air traffic controller
1257495781147361280,2020-05-05 02:22:12,RT @seandebrun2: New Zealand has managed to suppress #Covid-19 because of quick and effective leadership. Jacinda Ardern has now criticised…,Patrick Foy,PatrickFoy66,,1577995820,563,771,15227,Employers if ur looking for decision makers stand at a roundabout for 5 minutes. U.E.F.A A Soccer coach. LFC.
1257495779276513280,2020-05-05 02:22:11,RT @allafrica: Zimbabwe Doctors Worried Over Returnees' Shortened Quarantine @thestandardzim : https://t.co/IjL5mxnfnR #Zimbabwe #Coronavir…,໓คkคrคi,daksmasunungure,Canada,1081019261609332736,124,214,5519,A journey of eight thousand miles 🇿🇼
1257495776038498305,2020-05-05 02:22:10,"RT @RepCohen: Trump knows that under oath #DrAnthonyFauci and Dr.Birks will tell truth and,ipso facto, contradict #TrumpOwnsEveryDeath No r…",save the rainforest,Priority_Planet,"Baltimore, MD",951681975756185600,142,1697,51013,
1257495772691599364,2020-05-05 02:22:10,"RT @BALANCE_dFORCE: @pittman_george @GovInslee Jus' RELEASED DR, FAUCI knew HCQ MALARIA DRUG 2005 effective CURE #COVID VIRUSES? Prov'd CLI…",Hanna,Hanna80020083,,1238858843834273792,265,674,7580,BA. BS MSN.       grandma  mother wife  pet lover
1257495759609618434,2020-05-05 02:22:06,Massachusetts Governor Charlie Baker: Why are you just now requiring masks on day 53 of your shutdown? You’re a lit… https://t.co/yopRbQjNLF,Mark MacRae,markmacrae1,"Massachusetts, USA",190891064,797,1091,22683,"Self-reliant, constitutionalist, non-globalist, walls work! BMW motorcycles. Life is short, don’t waste it. #MAGA #TRUMP2020 https://t.co/6z7k34oBwq"
1257495740634497024,2020-05-05 02:22:02,"RT @DavidHarrisAJC: When I wonder how long we’ll be in #COVID lockdown, I think of my:  -Wife, then 16, hiding for weeks in Libya in 1967,…",Maureen Harper,maurt42,NJ,118151909,504,896,56894,"Mom, Nana, Informed American, Activist, Writer"
1257495736834457609,2020-05-05 02:22:01,#Myanmar reports first #COVID-19 case in armed forces ” &amp; all the #Myanmar Morning #news you need to know on one pa… https://t.co/tverLaMwIb,AEC News Today,AecNewsToday,Cambodia,3265583034,2807,1840,3646,"Policies, not politics – governance, not government  Independent #Asean #journalism based in #Cambodia See https://t.co/75CTDF5ZPh DMs open #Asean2020VietNam #Aseannews"
1257495687354179584,2020-05-05 02:21:49,RT @Michelson20MM: “The current #COVID-19 crisis makes it impossible to ignore the benefits #OER could provide to an #education system oper…,Barbara Illowsky,DrBSI,California,57136753,860,155,6433,"Prof Math/Stats, Emerita, De Anza Col. #OER advocate & author @openstax co-author of Introductory Statistics & Intro Business Stats; loving being Grammie"
1257495685571571712,2020-05-05 02:21:49,"RT @emahlee: Amazon VP, @timbray resigns over #covid firings of me, @marencosta and others.   Says Amazon “firing whistleblowers” is “evide…",Meg Hill,meguphill,,137732335,223,730,38858,
1257495678609240069,2020-05-05 02:21:47,RT @evansmakori921: #MintoBwaKire with me Evans Makori on 101.7 and 91.7 Minto Fm. Tuesday Edition. #covid-19 #staysafe @evansmakori921 @mi…,Omayio Dan Kireki.,OKireki,,1122461536172298242,144,32,479,BE LAZY AND REMAIN A SLAVE.
1257495667875946499,2020-05-05 02:21:45,"RT @ismoyandaki: Nigeria is paying the price of decades of neglect of its education and health sectors -an ignorant population, coupled wit…",Aisha Abubakar,aishaattiku,,54640694,31898,386,23661,✌🏾 & ❤️
1257495656244998145,2020-05-05 02:21:42,RT @iSinghVikash: While other states are working 24*7 to reduce #Covid-19 .  Mahamahim @ArvindKejriwal ji is busy in opening of Liquor shop…,#IndiaFightsCorona Adv. Prerna Kumari,Prernakumariadv,New Delhi,2723515706,2641,506,30769,#Advocate #MemberExecutive(SCBA) #Official Spokesperson (BJPM) #सेविका (राष्ट्र सेविका समिति) #Secretary BJP Legal Cell Supreme Court unit.
1257495656094203904,2020-05-05 02:21:42,"2/2 ...Still have chronic inflamed eyes, something wrong with elbow, wife tested positive for covid on Thursday and… https://t.co/tnf7vF2Q5m",Joseph Sautner,jfsautner,US,418269094,104,75,749,"Criminal Justice Degree. NREMT Certified. Fighting #Melanoma IV. Brain, lungs, liver mets."
1257495641288142848,2020-05-05 02:21:38,First time I’ve put makeup on in 6 weeks. My slef inflicted hair color is holding strong and bangs are much bette t… https://t.co/SCGVTnWboF,𝓓𝓮𝓫𝓸𝓻𝓪𝓱 𝓑𝓮𝓬𝓴𝓶𝓪𝓷,Debblues,"Los Angeles, CA",15746569,3338,1828,17112,"VP Marketing MWM Interactive #gamepublisher - Former Marketing Siren w/ #Activision, Certain Affinity #gamedev, 20th Century Fox, #G4TV"
1257495617892483072,2020-05-05 02:21:33,RT @FCDEM: Today is International Firefighters Day and we would like to take a moment to thank our firefighters who work hard everyday to m…,Liberty High School,LHSEAGLESVA,"Bealeton, Virginia",2411774828,2321,639,11073,Leadership. High expectations. Service. #lhsyoubelonghere
1257495616512385031,2020-05-05 02:21:32,RT @DrSamirSinha: Canada has the HIGHEST proportion of deaths in #LTC settings among 14 countries. @RyersonNIA+@BruyereCare researchers hav…,💣a lowflying panic attack💥,klockwerkluka,"Regina, Saskatchewan",19056419,275,365,10443,(he/him) angry about libraries and billionaires. anxiety/depression. tweeting from Treaty 4 & 6. don't tolerate the intolerant. constant positivity = avoidance
1257495603849936896,2020-05-05 02:21:29,RT @MissCandio: As long as there's #COVID shutdown;  #Flynn stays gagged  #Hillary's 📧 aren't found  #Comey still gets royalties from #Book…,🇺🇸Steve Cox🇺🇸,steven_l_cox,"Amory, Mississippi, USA",187022370,12930,11008,48753,#Conservative  Strong supporter of Donald J Trump presidency and reelection.  #KAG #MAGA  Ptoud graduate of Ole Miss BBA MSW  #DrainTheSwamp Happily Married
1257495585537523714,2020-05-05 02:21:25,"RT @Aaron_Derfel: 2) On Monday night, nine city ERs were overcrowded or close to it. The Jewish General’s ER, which for weeks reported an o…",Lesley Mask,Lesley_NOPE,The Flight Deck,362454062,2665,3392,310875,Flight Deck Lady. Softballer. Post-concussion. 59Fifty 7 1/2. Selfieer. Anti gatekeeping. Higher Ed Pro. Retired Geneticist. Owned by two cats. She/her.
1257495571478114305,2020-05-05 02:21:22,RT @MaryKostakidis: Every media org running stories fueled by US intel that #Covid came from a Wuhan lab should see this interview where it…,Scraps & Cuttings,ScrapsCuttings,Third Rock,983636401206968331,251,96,14177,🔬🗿❔📎🔩🔍  💧#JournalismMatters  @BruceNaylorAU 🔨❄💎
1257495536762052608,2020-05-05 02:21:13,"RT @emahlee: Amazon VP, @timbray resigns over #covid firings of me, @marencosta and others.   Says Amazon “firing whistleblowers” is “evide…",L'Histoire de Manon,manonatelier,"New York, USA",875055153157722112,275,1911,46524,"WordPress • Designer Dork • Art Lover • Chaotic Neutral • Scorpio/Snake • 🕷• She/her • Pinterest@manonatelier • Header art: Von Stuck's ""Péché"""
1257495535768010752,2020-05-05 02:21:13,"RT @troidorg: Make du’a, ask Allah for relief from the #covid situation. If you looked at the media, they’d make you think safety and secur…",tahir,tahirbll1,,45195635,57,312,3919,
1257495533826031616,2020-05-05 02:21:13,"RT @idaveprice: Over the past week, Iowa's confirmed #COVID-19 cases have increased 65% while testing has increased 50%. (Comparing today's…",Ed Wilson,EdWilsonWX13HD,WHO 13HD Des Moines,296882238,13763,1351,31679,Meteorologist @WHOWeather @WHOHD. Married. 2 Children. Love Iowa Weather. Views are my own. Instagram: https://t.co/s21jvsRHCU
1257495516398497793,2020-05-05 02:21:08,Potential lab-based #COVID––19 viral antibody discovery...  Scientists have created an #antibody that can defeat th… https://t.co/TMfyj1G7qC,Doozy Trader,DoozyTrader,Somewhere on TradingView,1116209248549998592,492,934,9873,"Options, stocks, forex, and proprietary futures trader. Contrarian. Setups, ideas, news, insights. Founder of the Doozy Elite Trading Group. All opinions mine."
